,Lane,GameID,Champion
0,MID,3015928183,142
1,MID,3015886743,142
2,BOTTOM,3015862733,145
3,MID,3015846686,38
4,TOP,3015357212,38
5,BOTTOM,3015782133,63
6,MID,3015739551,45
7,MID,3015750507,82
8,NONE,3015716046,82
9,MID,3015646628,45
10,JUNGLE,3015828030,24
11,JUNGLE,3015843631,77
12,JUNGLE,3015819536,254
13,JUNGLE,3015807153,254
14,JUNGLE,3015794547,254
15,MID,3011346967,40
16,BOTTOM,3011321100,267
17,JUNGLE,3011312376,64
18,JUNGLE,3011284221,203
19,BOTTOM,3010687932,9
20,JUNGLE,3013981166,163
21,NONE,3013975086,432
22,NONE,3013939134,85
23,NONE,3012054303,268
24,JUNGLE,3012046301,555
25,NONE,3015982639,20
26,NONE,3015946561,10
27,BOTTOM,3015545652,145
28,BOTTOM,3015517285,119
29,BOTTOM,3015462993,119
30,BOTTOM,3015686548,37
31,MID,3015669152,131
32,BOTTOM,3015602459,37
33,NONE,3015396697,245
34,BOTTOM,3014897852,37
35,BOTTOM,3015364735,8
36,NONE,3015340586,114
37,TOP,3015315619,6
38,NONE,3015310705,145
39,NONE,3015306270,10
40,JUNGLE,3015767932,427
41,BOTTOM,3015625552,119
42,MID,3015583391,10
43,MID,3015563974,105
44,TOP,3015541096,420
45,MID,3015733590,7
46,MID,3015729263,7
47,NONE,3015716631,81
48,NONE,3015696208,127
49,NONE,3015671324,127
50,BOTTOM,3013404638,117
51,NONE,3013377249,25
52,BOTTOM,3013326058,412
53,BOTTOM,3013339980,412
54,BOTTOM,3013304060,81
55,MID,3015638450,4
56,BOTTOM,3014240679,15
57,NONE,3014218484,8
58,NONE,3014053013,119
59,NONE,3013523689,157
60,JUNGLE,3015363425,36
61,JUNGLE,3015334374,35
62,NONE,3014080446,201
63,BOTTOM,3014041870,412
64,BOTTOM,3014021173,25
65,MID,3012689576,126
66,MID,3012594118,126
67,MID,3012583046,126
68,MID,3012540873,126
69,TOP,3012522032,126
70,NONE,3014225014,268
71,BOTTOM,3013868977,15
72,NONE,3010896950,14
73,BOTTOM,3010848637,81
74,NONE,3010853924,142
75,TOP,3015956228,84
76,TOP,3015629550,84
77,TOP,3015573249,517
78,TOP,3015533840,10
79,TOP,3015504812,10
80,TOP,3013765955,245
81,BOTTOM,3013719281,37
82,MID,3013714068,26
83,JUNGLE,3012504460,50
84,MID,3010019622,245
85,JUNGLE,3015990530,30
86,NONE,3015939916,89
87,BOTTOM,3015906039,89
88,NONE,3015900119,89
89,NONE,3015042746,81
90,JUNGLE,3015681525,120
91,NONE,3015664177,102
92,NONE,3015629548,6
93,NONE,3015613555,59
94,JUNGLE,3015593033,11
95,MID,3011254514,157
96,TOP,3011216350,10
97,MID,3011177447,84
98,MID,3011143318,84
99,MID,3011112704,157
100,BOTTOM,3015215279,67
101,BOTTOM,3015053087,222
102,BOTTOM,3015028551,222
103,BOTTOM,3015032403,222
104,NONE,3014889614,67
105,NONE,3015412020,222
106,BOTTOM,3015384540,119
107,BOTTOM,3015367217,22
108,BOTTOM,3015351367,110
109,BOTTOM,3014354689,22
110,BOTTOM,3015986182,12
111,JUNGLE,3015944204,33
112,JUNGLE,3015925567,33
113,MID,3015793209,12
114,BOTTOM,3015456909,12
115,NONE,3013603076,15
116,TOP,3013602080,38
117,NONE,3013601403,38
118,NONE,3013590163,268
119,NONE,3013579380,498
120,TOP,3015992820,27
121,BOTTOM,3015945062,429
122,MID,3015349904,421
123,MID,3015322309,50
124,NONE,3015294675,421
125,JUNGLE,3015956934,120
126,JUNGLE,3015928178,120
127,NONE,3015923860,113
128,JUNGLE,3015774038,120
129,JUNGLE,3015762836,120
130,MID,3015974872,32
131,MID,3015957423,16
132,NONE,3015952575,79
133,TOP,3015828617,27
134,NONE,3015347651,63
135,MID,3014232957,39
136,MID,3012511787,39
137,NONE,3012476865,39
138,JUNGLE,3012028789,30
139,MID,3011998946,39
140,MID,3015254721,157
141,NONE,3015181038,145
142,BOTTOM,3015135074,53
143,BOTTOM,3014032795,51
144,MID,3012691681,238
145,TOP,3015662122,41
146,NONE,3015616626,96
147,MID,3015588821,13
148,JUNGLE,3015367489,64
149,JUNGLE,3015238324,421
150,JUNGLE,3014664996,60
151,TOP,3014583527,126
152,JUNGLE,3014572546,421
153,JUNGLE,3014518885,64
154,JUNGLE,3014325850,56
155,BOTTOM,3013742577,555
156,BOTTOM,3013726459,412
157,MID,3013627812,72
158,NONE,3012354080,412
159,BOTTOM,3012359883,117
160,TOP,3015981774,240
161,TOP,3015965729,14
162,TOP,3015879274,68
163,TOP,3015872682,68
164,NONE,3015829131,14
165,MID,3015043997,39
166,TOP,3014998088,122
167,TOP,3013889113,31
168,TOP,3013507245,122
169,NONE,3012583664,555
170,NONE,3014575095,8
171,TOP,3013755115,126
172,TOP,3013718884,8
173,JUNGLE,3013714068,59
174,TOP,3013708619,126
175,BOTTOM,3015632946,119
176,BOTTOM,3015522987,25
177,BOTTOM,3015467795,119
178,TOP,3015438820,15
179,NONE,3015452511,119
180,TOP,3015986182,39
181,TOP,3015956503,92
182,NONE,3015952511,92
183,JUNGLE,3015934394,141
184,TOP,3015884318,92
185,BOTTOM,3015329582,223
186,BOTTOM,3015321186,101
187,MID,3015069260,101
188,BOTTOM,3015045867,101
189,BOTTOM,3015041849,26
190,JUNGLE,3010100337,79
191,NONE,3009147109,64
192,JUNGLE,3009141858,6
193,JUNGLE,3009118457,6
194,JUNGLE,3009115537,6
195,BOTTOM,3015757306,429
196,BOTTOM,3015752499,429
197,BOTTOM,3015665017,236
198,BOTTOM,3015056541,429
199,BOTTOM,3015043662,429
200,MID,3012303179,238
201,MID,3010057432,238
202,NONE,3010034095,238
203,MID,3010027438,238
204,MID,3010012778,238
205,NONE,3014160617,40
206,BOTTOM,3014137998,40
207,BOTTOM,3013592073,40
208,NONE,3013610733,16
209,BOTTOM,3013579547,16
210,JUNGLE,3015982920,77
211,JUNGLE,3015505555,77
212,TOP,3015474900,77
213,JUNGLE,3015454952,77
214,JUNGLE,3015418559,77
215,NONE,3014224462,412
216,BOTTOM,3014240618,412
217,BOTTOM,3014216243,432
218,NONE,3014204431,432
219,NONE,3014202899,432
220,BOTTOM,3015223949,12
221,BOTTOM,3015196620,12
222,BOTTOM,3015188869,12
223,BOTTOM,3015183462,37
224,BOTTOM,3015138557,37
225,BOTTOM,3015467795,101
226,MID,3015349623,101
227,MID,3015362438,101
228,MID,3015316743,150
229,BOTTOM,3015309432,161
230,MID,3014357649,103
231,MID,3014317498,42
232,MID,3014320600,145
233,MID,3014284055,103
234,BOTTOM,3014276692,145
235,TOP,3015528483,39
236,TOP,3015494440,8
237,NONE,3015224558,60
238,NONE,3015240218,126
239,TOP,3015215350,58
240,MID,3015848359,518
241,MID,3015824674,45
242,JUNGLE,3015819972,59
243,MID,3015816583,45
244,MID,3015803382,161
245,NONE,3015707451,110
246,NONE,3015713623,82
247,NONE,3015688468,161
248,NONE,3015672447,37
249,MID,3015665880,145
250,TOP,3015947113,86
251,JUNGLE,3015546918,83
252,TOP,3015237297,50
253,TOP,3015231812,14
254,TOP,3015177990,24
255,NONE,3009375191,76
256,NONE,3009370384,59
257,JUNGLE,3009200032,59
258,JUNGLE,3005863469,121
259,JUNGLE,3005849829,59
260,MID,3015742626,43
261,NONE,3015731264,74
262,NONE,3015708106,117
263,NONE,3015704668,12
264,NONE,3015701196,555
265,NONE,3015635354,13
266,MID,3015586879,157
267,TOP,3015556476,39
268,MID,3015544667,13
269,MID,3015505256,50
270,NONE,3015011820,518
271,BOTTOM,3014984448,21
272,TOP,3014795969,429
273,NONE,3014761645,39
274,TOP,3014578098,102
275,TOP,3015782773,103
276,MID,3015781409,498
277,MID,3015759710,35
278,BOTTOM,3015747208,81
279,NONE,3015754927,3
280,MID,3015251774,238
281,NONE,3015246915,67
282,MID,3015219618,238
283,MID,3015191635,238
284,BOTTOM,3015174860,22
285,BOTTOM,3012737438,51
286,BOTTOM,3012730017,43
287,BOTTOM,3012702089,40
288,BOTTOM,3012244495,267
289,BOTTOM,3012229663,117
290,TOP,3015965539,420
291,TOP,3015930833,420
292,MID,3015891442,420
293,TOP,3015874783,420
294,TOP,3015839412,420
295,NONE,3015903568,89
296,NONE,3015759676,114
297,NONE,3015738310,6
298,NONE,3015755991,89
299,NONE,3015743860,104
300,BOTTOM,3013151899,236
301,BOTTOM,3013128339,99
302,BOTTOM,3013134463,63
303,BOTTOM,3012402974,143
304,NONE,3012362683,99
305,BOTTOM,3015642083,15
306,BOTTOM,3015622500,236
307,BOTTOM,3014669491,236
308,BOTTOM,3014608817,236
309,BOTTOM,3014567449,63
310,MID,3015850405,7
311,MID,3015824850,142
312,TOP,3013830129,84
313,BOTTOM,3013200252,15
314,MID,3011955932,101
315,BOTTOM,3015514015,145
316,TOP,3014213276,92
317,MID,3014201378,39
318,NONE,3010811837,157
319,NONE,3010807609,555
320,NONE,3014432936,154
321,BOTTOM,3014424276,154
322,BOTTOM,3014357649,9
323,BOTTOM,3014328153,9
324,BOTTOM,3014295292,111
325,BOTTOM,3012403423,119
326,BOTTOM,3012378068,18
327,NONE,3012375367,222
328,BOTTOM,3012370700,67
329,TOP,3012328181,18
330,BOTTOM,3015960766,8
331,TOP,3015263394,41
332,TOP,3015234387,41
333,TOP,3014375523,41
334,TOP,3014344439,41
335,NONE,3013606268,267
336,NONE,3013529025,37
337,BOTTOM,3013502320,40
338,NONE,3013491732,12
339,BOTTOM,3012482343,89
340,NONE,3013785652,154
341,JUNGLE,3013759597,120
342,JUNGLE,3012185779,141
343,JUNGLE,3012148239,120
344,JUNGLE,3012134389,113
345,BOTTOM,3015300063,18
346,NONE,3014050183,21
347,TOP,3013476549,18
348,NONE,3013471836,22
349,MID,3010481506,81
350,NONE,3014365369,203
351,BOTTOM,3012451512,37
352,TOP,3012291633,120
353,BOTTOM,3012299793,74
354,BOTTOM,3012269182,267
355,NONE,3016000272,39
356,TOP,3015994035,30
357,TOP,3015948228,141
358,TOP,3015962217,21
359,TOP,3015741588,55
360,BOTTOM,3015580105,267
361,BOTTOM,3015164304,267
362,BOTTOM,3014623752,267
363,TOP,3014592869,78
364,TOP,3014574105,222
365,MID,3015741181,112
366,NONE,3015727895,59
367,NONE,3015705631,57
368,NONE,3015712505,517
369,JUNGLE,3015684952,126
370,JUNGLE,3015959917,59
371,JUNGLE,3015923134,203
372,JUNGLE,3015838752,59
373,JUNGLE,3015344218,421
374,JUNGLE,3015309597,60
375,BOTTOM,3015684681,29
376,BOTTOM,3015646628,29
377,BOTTOM,3015627837,29
378,BOTTOM,3015598236,29
379,BOTTOM,3015577937,29
380,BOTTOM,3015683674,3
381,BOTTOM,3015656178,12
382,BOTTOM,3015366140,3
383,BOTTOM,3015316600,12
384,BOTTOM,3015287644,53
385,BOTTOM,3013364143,432
386,NONE,3013270737,29
387,NONE,3013237792,96
388,NONE,3013233461,61
389,NONE,3012520884,203
390,MID,3014901647,42
391,NONE,3014794326,15
392,NONE,3014628279,76
393,NONE,3014575917,201
394,NONE,3014559745,8
395,MID,3015638450,126
396,NONE,3015597631,126
397,MID,3015577937,126
398,MID,3014797231,13
399,MID,3014421814,126
400,BOTTOM,3014368285,115
401,NONE,3014361558,40
402,MID,3014324320,143
403,BOTTOM,3014307922,115
404,BOTTOM,3014302250,74
405,TOP,3015061537,13
406,TOP,3015016112,24
407,MID,3014998088,236
408,MID,3014979870,38
409,MID,3014890952,69
410,TOP,3015920482,13
411,TOP,3015882685,13
412,TOP,3015862733,84
413,TOP,3015278822,39
414,NONE,3015225792,13
415,NONE,3015720745,51
416,MID,3015191635,51
417,NONE,3014398355,51
418,NONE,3013865823,51
419,BOTTOM,3013466473,119
420,BOTTOM,3008727095,429
421,BOTTOM,3008698558,429
422,BOTTOM,3008671750,81
423,TOP,3008654001,85
424,BOTTOM,3008628077,51
425,JUNGLE,3013843187,107
426,JUNGLE,3013815385,421
427,JUNGLE,3013796562,107
428,JUNGLE,3013710950,107
429,MID,3013635371,110
430,NONE,3015467317,119
431,BOTTOM,3014341045,67
432,NONE,3014270904,267
433,BOTTOM,3014221951,267
434,NONE,3014199386,267
435,TOP,3015425829,84
436,MID,3015195284,13
437,JUNGLE,3014561424,86
438,JUNGLE,3014541118,64
439,MID,3014501616,13
440,TOP,3015974543,245
441,NONE,3015970147,21
442,NONE,3015429090,96
443,NONE,3015396623,42
444,TOP,3015354166,122
445,MID,3014306452,157
446,BOTTOM,3012479444,157
447,MID,3012463079,157
448,MID,3012417315,163
449,NONE,3012413533,13
450,MID,3015969035,238
451,MID,3015941315,39
452,TOP,3015889734,39
453,JUNGLE,3015902474,64
454,MID,3015866620,61
455,MID,3015068262,8
456,TOP,3015045733,42
457,TOP,3014463628,8
458,MID,3014445892,8
459,TOP,3014424276,8
460,TOP,3015970229,41
461,TOP,3015731788,41
462,TOP,3015715355,41
463,JUNGLE,3015687800,86
464,JUNGLE,3015680401,121
465,NONE,3015886602,74
466,TOP,3015780557,80
467,NONE,3015757611,81
468,NONE,3015756109,18
469,TOP,3015294114,23
470,MID,3014170387,107
471,JUNGLE,3014148511,107
472,MID,3014154785,92
473,TOP,3014140548,92
474,TOP,3014107284,92
475,MID,3015557882,10
476,MID,3015537658,101
477,MID,3015517285,101
478,MID,3013920310,84
479,MID,3013887709,31
480,JUNGLE,3012808699,23
481,MID,3012805713,23
482,TOP,3012725403,23
483,NONE,3012721939,23
484,TOP,3012686520,23
485,JUNGLE,3015376336,28
486,JUNGLE,3015367217,28
487,JUNGLE,3015329582,28
488,JUNGLE,3015323917,254
489,JUNGLE,3015287005,28
490,BOTTOM,3011953167,498
491,TOP,3011924054,50
492,BOTTOM,3011851380,81
493,BOTTOM,3010055489,81
494,BOTTOM,3010049986,81
495,TOP,3015990530,111
496,TOP,3015963198,111
497,TOP,3015937622,111
498,NONE,3015696208,111
499,MID,3015665017,111
500,JUNGLE,3014792397,266
501,TOP,3014621649,8
502,TOP,3014579699,126
503,TOP,3014528015,8
504,NONE,3014520365,8
505,JUNGLE,3014568085,33
506,JUNGLE,3014536362,121
507,JUNGLE,3014408910,121
508,NONE,3014419925,121
509,JUNGLE,3014370898,141
510,BOTTOM,3011016250,429
511,NONE,3011010924,110
512,BOTTOM,3010974471,21
513,NONE,3010938930,45
514,BOTTOM,3010928569,22
515,BOTTOM,3015480157,555
516,JUNGLE,3015349623,56
517,JUNGLE,3014465309,92
518,BOTTOM,3014283185,412
519,NONE,3013976376,201
520,NONE,3015747309,9
521,NONE,3015716046,60
522,BOTTOM,3015523663,157
523,NONE,3015441691,427
524,NONE,3015426565,60
525,JUNGLE,3014140355,203
526,NONE,3014128962,59
527,BOTTOM,3014114113,81
528,BOTTOM,3014089491,145
529,BOTTOM,3014083255,498
530,MID,3015833227,238
531,TOP,3015796693,238
532,BOTTOM,3015813722,236
533,BOTTOM,3015792019,29
534,MID,3015788623,4
535,BOTTOM,3015986919,63
536,JUNGLE,3015858667,77
537,JUNGLE,3015828617,77
538,NONE,3015825722,120
539,JUNGLE,3015460532,77
540,NONE,3014590688,8
541,JUNGLE,3013843768,59
542,NONE,3012589915,126
543,NONE,3012583664,6
544,NONE,3012049787,6
545,BOTTOM,3015722601,101
546,TOP,3015023301,15
547,TOP,3015007821,34
548,NONE,3014984226,238
549,MID,3014898120,1
550,JUNGLE,3015808646,19
551,JUNGLE,3015634744,19
552,JUNGLE,3015586879,19
553,JUNGLE,3015578416,19
554,NONE,3015571461,19
555,BOTTOM,3014012036,43
556,BOTTOM,3014003372,412
557,NONE,3013976376,3
558,BOTTOM,3012782846,223
559,BOTTOM,3012780355,497
560,NONE,3015760125,103
561,MID,3015757592,103
562,MID,3015754991,103
563,TOP,3015708650,103
564,MID,3015713789,103
565,TOP,3015474900,92
566,MID,3015453958,67
567,TOP,3015424618,92
568,TOP,3015387020,67
569,TOP,3015381058,67
570,BOTTOM,3015813026,516
571,BOTTOM,3015789821,516
572,BOTTOM,3015053904,516
573,NONE,3015061174,222
574,BOTTOM,3015030930,516
575,JUNGLE,3015756048,120
576,JUNGLE,3013845790,104
577,JUNGLE,3013818351,121
578,NONE,3013813085,120
579,NONE,3013780728,121
580,TOP,3015986919,80
581,TOP,3014254841,80
582,TOP,3014003372,80
583,MID,3013718388,80
584,TOP,3013732811,80
585,JUNGLE,3015930833,19
586,JUNGLE,3015891442,19
587,NONE,3015870760,19
588,JUNGLE,3015197695,19
589,JUNGLE,3015175910,19
590,MID,3015970229,39
591,TOP,3015941315,41
592,NONE,3015921537,39
593,TOP,3015884318,41
594,MID,3015858667,41
595,JUNGLE,3014135130,113
596,JUNGLE,3014140548,60
597,JUNGLE,3014125162,59
598,JUNGLE,3014097195,421
599,JUNGLE,3014064906,427
600,JUNGLE,3013728178,30
601,BOTTOM,3013723570,145
602,JUNGLE,3013203637,59
603,JUNGLE,3010228343,20
604,JUNGLE,3010209806,113
605,MID,3015646628,6
606,TOP,3015638727,84
607,NONE,3015597631,84
608,TOP,3015577937,6
609,NONE,3015571461,240
610,BOTTOM,3015641434,81
611,BOTTOM,3015634043,18
612,BOTTOM,3015595128,119
613,BOTTOM,3015554415,236
614,BOTTOM,3015262554,18
615,JUNGLE,3015974488,120
616,BOTTOM,3015957427,432
617,BOTTOM,3015917100,120
618,NONE,3015919743,120
619,NONE,3015692173,497
620,JUNGLE,3014792397,60
621,JUNGLE,3014621649,120
622,JUNGLE,3014579699,120
623,JUNGLE,3014528015,59
624,NONE,3014520365,59
625,NONE,3015650545,112
626,BOTTOM,3015610983,119
627,BOTTOM,3015555866,67
628,BOTTOM,3015528303,29
629,BOTTOM,3015539852,29
630,BOTTOM,3015086457,40
631,BOTTOM,3015084794,16
632,NONE,3014280476,254
633,NONE,3014277626,43
634,NONE,3014265254,117
635,NONE,3015147607,141
636,JUNGLE,3013827676,141
637,JUNGLE,3013810457,120
638,MID,3013271467,142
639,JUNGLE,3013254974,141
640,TOP,3015782636,68
641,TOP,3015760499,68
642,MID,3015757592,8
643,TOP,3015754991,92
644,NONE,3015741391,114
645,NONE,3015799460,121
646,MID,3015805425,38
647,JUNGLE,3015771068,102
648,JUNGLE,3015731788,421
649,JUNGLE,3015696880,245
650,BOTTOM,3015346205,12
651,NONE,3015246915,39
652,TOP,3014502739,24
653,TOP,3014484461,84
654,TOP,3014437616,39
655,NONE,3015724300,85
656,TOP,3015687880,85
657,TOP,3015671275,68
658,TOP,3015639487,85
659,TOP,3015632742,85
660,NONE,3015651083,64
661,JUNGLE,3014495064,64
662,JUNGLE,3014484461,19
663,JUNGLE,3013172445,64
664,JUNGLE,3013157048,64
665,BOTTOM,3015976889,518
666,BOTTOM,3015750014,81
667,NONE,3015707101,518
668,BOTTOM,3015485663,51
669,BOTTOM,3015456735,518
670,JUNGLE,3015969035,30
671,JUNGLE,3015941315,59
672,JUNGLE,3015923134,163
673,NONE,3015731022,39
674,MID,3015707505,157
675,NONE,3015946561,37
676,BOTTOM,3015854605,37
677,BOTTOM,3015128816,37
678,BOTTOM,3014595292,37
679,BOTTOM,3014221968,37
680,NONE,3014165299,141
681,BOTTOM,3014184113,15
682,JUNGLE,3014171976,141
683,JUNGLE,3014170387,141
684,NONE,3014139707,141
685,BOTTOM,3015782051,145
686,TOP,3015759971,85
687,BOTTOM,3015756914,67
688,NONE,3015733953,67
689,BOTTOM,3015719206,81
690,MID,3015813722,69
691,TOP,3015811179,75
692,MID,3015787008,75
693,MID,3015765925,75
694,NONE,3015783567,75
695,MID,3012239642,126
696,MID,3012236944,126
697,MID,3012219265,126
698,MID,3012222191,126
699,MID,3012168451,126
700,TOP,3015906039,58
701,TOP,3015868938,8
702,TOP,3015853484,83
703,TOP,3013641187,83
704,TOP,3013609586,83
705,NONE,3015831885,106
706,JUNGLE,3015796429,59
707,JUNGLE,3015792019,59
708,JUNGLE,3015493567,59
709,JUNGLE,3015187961,421
710,NONE,3015639830,497
711,MID,3015175121,39
712,NONE,3015181038,114
713,MID,3015153881,163
714,MID,3015119324,84
715,NONE,3015921537,240
716,MID,3015846896,240
717,TOP,3015821294,58
718,NONE,3015799460,240
719,MID,3015795978,240
720,BOTTOM,3015683235,201
721,TOP,3015642408,31
722,MID,3015635071,112
723,BOTTOM,3015605430,555
724,BOTTOM,3015575137,161
725,JUNGLE,3014066296,30
726,JUNGLE,3014017588,421
727,JUNGLE,3014020530,2
728,NONE,3012419480,421
729,JUNGLE,3011955922,59
730,BOTTOM,3015980300,429
731,BOTTOM,3015963784,518
732,MID,3015925749,84
733,TOP,3013626817,131
734,BOTTOM,3013643414,266
735,NONE,3015496898,122
736,NONE,3015510204,24
737,NONE,3015475239,4
738,NONE,3015458381,96
739,MID,3015432489,107
740,NONE,3015946561,107
741,JUNGLE,3015917728,35
742,JUNGLE,3015910171,59
743,JUNGLE,3015866620,35
744,NONE,3015852872,82
745,NONE,3015762090,161
746,TOP,3014138522,518
747,BOTTOM,3014146684,555
748,TOP,3014108901,421
749,NONE,3014125860,7
750,MID,3015658100,37
751,NONE,3015614019,6
752,BOTTOM,3015585559,3
753,MID,3015063354,517
754,MID,3014989331,10
755,NONE,3015992804,92
756,JUNGLE,3015965593,84
757,TOP,3015919092,39
758,NONE,3015923110,96
759,NONE,3015908075,136
760,TOP,3015825346,23
761,BOTTOM,3015820213,81
762,MID,3015816583,82
763,JUNGLE,3015813722,120
764,JUNGLE,3015811179,28
765,BOTTOM,3014763358,236
766,BOTTOM,3014661803,236
767,TOP,3014449690,126
768,MID,3014247042,134
769,BOTTOM,3014233920,498
770,TOP,3015867310,84
771,NONE,3015524308,84
772,BOTTOM,3015491265,119
773,NONE,3015461390,164
774,NONE,3015456305,157
775,NONE,3015052598,240
776,MID,3015037509,240
777,TOP,3014999724,240
778,NONE,3014984592,240
779,TOP,3014666687,96
780,MID,3015336465,55
781,NONE,3015009047,55
782,NONE,3014884621,55
783,MID,3014234989,92
784,NONE,3014242484,157
785,JUNGLE,3014629521,59
786,JUNGLE,3014604749,64
787,JUNGLE,3014564219,60
788,JUNGLE,3014532051,203
789,NONE,3010826676,421
790,TOP,3015976889,2
791,JUNGLE,3015980821,58
792,NONE,3015965522,3
793,TOP,3015959917,10
794,TOP,3015923134,10
795,JUNGLE,3015642408,76
796,JUNGLE,3015635071,121
797,TOP,3015605430,68
798,MID,3015575137,8
799,NONE,3015548691,114
800,TOP,3015705949,429
801,BOTTOM,3015721079,55
802,NONE,3015687906,112
803,TOP,3015672006,41
804,NONE,3015666547,34
805,BOTTOM,3015959358,26
806,BOTTOM,3015357212,26
807,BOTTOM,3015329340,26
808,BOTTOM,3015321593,25
809,BOTTOM,3015059840,26
810,NONE,3015766574,121
811,MID,3015764414,40
812,NONE,3015783283,127
813,BOTTOM,3015771290,145
814,TOP,3015744553,85
815,MID,3015782780,54
816,NONE,3015761685,99
817,MID,3015757306,238
818,TOP,3015744359,54
819,TOP,3015500078,54
820,NONE,3015393891,126
821,NONE,3015349446,50
822,NONE,3015354514,101
823,NONE,3015350301,516
824,NONE,3015316954,238
825,BOTTOM,3015935326,63
826,BOTTOM,3015874783,555
827,MID,3010253486,15
828,NONE,3010238005,24
829,NONE,3010222626,127
830,BOTTOM,3015976161,39
831,TOP,3015969269,39
832,TOP,3015960563,85
833,JUNGLE,3015699710,107
834,JUNGLE,3015683674,141
835,NONE,3015271078,39
836,TOP,3015244791,114
837,TOP,3015219397,266
838,TOP,3014290359,240
839,TOP,3014164913,10
840,BOTTOM,3014226945,498
841,NONE,3014206862,21
842,NONE,3013672172,21
843,BOTTOM,3008095776,21
844,NONE,3007384758,117
845,MID,3015474900,8
846,MID,3015456735,8
847,NONE,3015441691,105
848,TOP,3015405183,8
849,MID,3015387020,105
850,BOTTOM,3015035085,555
851,BOTTOM,3014997595,12
852,BOTTOM,3014979870,12
853,NONE,3014769041,3
854,NONE,3014763696,44
855,TOP,3014666058,10
856,NONE,3014588386,10
857,BOTTOM,3014567446,81
858,TOP,3009842279,24
859,JUNGLE,3009793622,59
860,NONE,3015683862,99
861,MID,3015665349,99
862,MID,3015635559,131
863,NONE,3014466266,99
864,NONE,3014457845,99
865,TOP,3015166080,161
866,BOTTOM,3015135074,497
867,NONE,3015118664,497
868,NONE,3013933463,85
869,MID,3013915694,79
870,TOP,3015703214,164
871,JUNGLE,3015688343,36
872,TOP,3015673631,412
873,MID,3015645795,58
874,NONE,3015640638,3
875,NONE,3015036964,161
876,NONE,3015024609,429
877,TOP,3015010439,122
878,NONE,3015006431,25
879,NONE,3014983388,236
880,TOP,3013908306,81
881,MID,3013889648,7
882,TOP,3013846401,85
883,JUNGLE,3013447345,59
884,MID,3013353158,81
885,NONE,3013266085,27
886,JUNGLE,3012769492,104
887,JUNGLE,3012747541,143
888,JUNGLE,3012744282,133
889,JUNGLE,3012729396,203
890,TOP,3015384540,164
891,TOP,3015367217,164
892,NONE,3015343396,164
893,NONE,3015328589,2
894,NONE,3015314303,164
895,NONE,3015635354,18
896,BOTTOM,3015586879,15
897,BOTTOM,3015556476,8
898,BOTTOM,3015544667,498
899,BOTTOM,3015505256,15
900,MID,3015996206,43
901,BOTTOM,3015955595,236
902,NONE,3015939916,236
903,MID,3015737160,238
904,BOTTOM,3015752499,67
905,TOP,3015885963,92
906,NONE,3015900119,266
907,NONE,3015856065,92
908,NONE,3015861594,92
909,TOP,3015846686,92
910,TOP,3015855518,39
911,NONE,3015861594,126
912,MID,3015707667,236
913,NONE,3015714185,4
914,BOTTOM,3015700152,63
915,NONE,3015636103,429
916,NONE,3015608943,145
917,BOTTOM,3015601806,62
918,MID,3015356525,42
919,BOTTOM,3014420841,18
920,MID,3015722304,37
921,MID,3015696880,412
922,BOTTOM,3015671275,25
923,BOTTOM,3015641445,555
924,BOTTOM,3015632946,99
925,JUNGLE,3014173219,64
926,BOTTOM,3014182048,67
927,BOTTOM,3014170720,81
928,BOTTOM,3014139373,222
929,BOTTOM,3014137342,67
930,JUNGLE,3015607874,77
931,NONE,3015576782,77
932,JUNGLE,3015525895,20
933,JUNGLE,3015495165,20
934,JUNGLE,3015464644,33
935,MID,3012528257,7
936,MID,3012511342,7
937,MID,3012483825,7
938,TOP,3010795865,7
939,BOTTOM,3010800295,7
940,NONE,3015026787,8
941,MID,3015022620,14
942,JUNGLE,3014985029,164
943,TOP,3014896927,92
944,BOTTOM,3014797330,157
945,TOP,3015679871,75
946,NONE,3015521626,92
947,TOP,3015501346,6
948,MID,3015418559,51
949,NONE,3015402637,75
950,NONE,3015287025,76
951,NONE,3014311055,266
952,NONE,3014282842,105
953,BOTTOM,3012368564,63
954,BOTTOM,3012373214,63
955,BOTTOM,3015140659,21
956,TOP,3014569305,24
957,TOP,3014535145,26
958,TOP,3014495064,26
959,NONE,3014490227,91
960,BOTTOM,3010862757,15
961,BOTTOM,3010268068,222
962,NONE,3010243551,18
963,BOTTOM,3010164494,15
964,NONE,3010149523,67
965,NONE,3016010484,39
966,MID,3015984742,121
967,NONE,3014468731,103
968,TOP,3014081392,69
969,NONE,3014055613,104
970,BOTTOM,3015442294,145
971,BOTTOM,3015422673,81
972,BOTTOM,3015357932,67
973,BOTTOM,3014064906,429
974,BOTTOM,3014028386,67
975,NONE,3012397185,517
976,MID,3012391057,161
977,MID,3012374407,161
978,MID,3012349462,101
979,BOTTOM,3012326523,101
980,JUNGLE,3010893418,77
981,JUNGLE,3010865793,107
982,JUNGLE,3010828079,107
983,BOTTOM,3010799708,412
984,JUNGLE,3010784022,30
985,NONE,3012404490,164
986,TOP,3010865225,164
987,TOP,3007869880,10
988,TOP,3007857787,164
989,TOP,3007101901,164
990,BOTTOM,3015761531,412
991,NONE,3015759861,201
992,BOTTOM,3015737098,9
993,TOP,3015708650,126
994,BOTTOM,3015722304,81
995,BOTTOM,3015713244,92
